custid,dropperc,KPI_DeviceSat,mins,consecmonths,income,KPI_NetworkQual,dataperc,long,age,datause,bill,calls,education,servcalls,dataplan,kids,churn_Y
104995,0.0240740740740741,0.0234709820144373,540,31,56.5,0.630777366,0.185546875,32,60,760,135.19,75,9,0,4096,1,0
466801,0.0108991825613079,0.0216503205216033,367,25,49.2,0.771366181,0.0,19,27,0,90.2,49,7,0,6144,0,0
337428,0.0155945419103314,0.0192228709056608,513,40,71.0,0.699822899,0.180338541666667,28,35,1108,148.53,71,8,0,6144,3,0
694005,0.0252525252525253,0.008797066900467191,396,35,89.9,0.659160634,0.120442708333333,20,35,740,101.83,54,9,0,6144,2,0
837361,0.0216606498194946,0.0172874222354359,554,24,68.8,0.649688725,0.334716796875,33,37,1371,92.99,36,7,0,4096,2,0
849463,0.0168918918918919,0.0216999641386134,592,22,46.1,0.7603546409999999,0.404296875,37,40,828,89.57,68,11,0,2048,0,0
635574,0.0163265306122449,0.0126502896509391,490,16,62.7,0.707910246,0.0,25,18,0,55.15,71,9,0,4096,0,0
707008,0.0232067510548523,0.0190046111656088,474,33,88.2,0.714351016,0.2275390625,27,47,932,147.58,36,11,0,4096,1,0
846764,0.0132075471698113,0.00979175499726628,530,18,48.4,0.55568636,0.06005859375,31,35,246,122.36,74,15,1,4096,1,0
120542,0.0229276895943563,0.0194481007440234,567,21,107.3,0.649688725,0.437744140625,31,45,1793,169.85,70,8,0,4096,1,0
43951,0.0170777988614801,0.0156941116693998,527,27,67.1,0.694879192,0.53515625,28,41,1096,98.38,97,9,0,2048,3,0
987968,0.0192644483362522,0.00973186978355951,571,38,62.0,0.676293785,0.111328125,30,45,684,169.97,31,9,0,6144,2,0
730007,0.0184804928131417,0.0230406598269963,487,29,73.0,0.303557093,0.107421875,24,50,440,98.0,54,7,0,4096,0,0
493159,0.0104166666666667,0.0165953474411947,576,10,106.5,0.480935685,0.0828450520833333,39,39,509,121.14,54,8,0,6144,2,0
442514,0.019047619047619,0.012022560752408002,420,23,63.7,0.833985467,0.43408203125,23,45,889,126.71,91,8,0,2048,1,0
110149,0.00968992248062015,0.0241043561485452,516,22,56.8,0.180675803,0.34228515625,31,42,701,119.22,49,7,0,2048,1,0
409052,0.0187393526405451,0.016814472407916,587,36,52.5,0.637437199,0.607421875,31,54,1244,121.2,80,13,0,2048,0,0
653005,0.0205338809034908,0.0189516040730479,487,30,84.0,0.631074633,0.136881510416667,26,32,841,105.58,53,7,0,6144,1,0
950020,0.0236406619385343,0.0230308933672075,423,35,40.5,0.480705402,0.0447591145833333,26,36,275,104.95,63,11,0,6144,1,0
347608,0.0130597014925373,0.00670937752711869,536,25,44.5,0.694879192,0.03515625,27,44,72,120.49,35,9,0,2048,2,0
512432,0.0158730158730159,0.0176004199297635,567,39,62.6,0.280732339,0.349853515625,30,19,1433,98.95,91,8,0,4096,1,0
207143,0.0178571428571429,0.0187301570812139,560,35,52.2,0.7603546409999999,0.0369466145833333,95,41,227,114.73,79,10,0,6144,2,0
518261,0.0181818181818182,0.0157749006210321,495,16,78.9,0.688403005,0.751953125,25,66,1540,45.93,50,5,0,2048,3,0
267111,0.0161290322580645,0.0236272560127556,496,22,72.5,0.622376493,0.0,26,31,0,112.7,71,10,0,6144,3,0
918884,0.034965034965035,0.0244078006322948,286,21,71.7,0.76433369,0.0,17,29,0,130.29,45,10,0,4096,0,0
667664,0.0251716247139588,0.0168164263554676,437,39,33.1,0.676293785,0.23681640625,29,46,485,77.97,49,8,0,2048,0,0
245861,0.012589928057553998,0.0179178256608123,556,21,80.0,0.694879192,0.28385416666666696,30,50,1744,104.09,80,8,0,6144,0,0
359004,0.0144927536231884,0.00837137008311155,552,33,39.1,0.8077399609999999,0.083251953125,28,27,341,152.19,25,7,0,4096,1,0
930980,0.0139165009940358,0.0110221778786347,503,35,85.6,0.5587315279999999,0.30712890625,33,33,629,106.5,90,9,0,2048,2,0
740361,0.0113851992409867,0.00884996706744009,527,28,77.6,0.563376754,0.4794921875,38,61,982,89.58,66,12,0,2048,2,0
325476,0.0164533820840951,0.0173224244617919,547,29,77.9,0.518515331,0.079345703125,31,51,325,91.55,87,9,0,4096,0,0
710019,0.0219298245614035,0.0220621426019759,456,15,27.0,0.494816793,0.32568359375,24,58,667,115.97,53,11,0,2048,0,0
36363,0.0169230769230769,0.00990429065817932,650,22,46.2,0.303557093,0.0,35,36,0,120.94,68,8,0,6144,2,0
26441,0.0224438902743142,0.0226362383590995,401,26,84.4,0.699822899,0.0,20,35,0,92.24,63,11,0,2048,1,0
294974,0.0150753768844221,0.0115445946979595,597,38,71.8,0.570390095,0.0,32,29,0,108.01,111,11,0,4096,0,0
947521,0.01953125,0.027260313328577004,512,27,83.9,0.280732339,0.0,34,39,0,102.39,57,8,0,4096,2,0
567837,0.0271739130434783,0.007935778544216879,368,34,68.3,0.689617563,0.25911458333333304,21,41,1592,113.72,48,4,0,6144,1,0
352810,0.0145454545454545,0.0135917069515148,550,28,70.9,0.494816793,0.5302734375,38,46,1086,131.43,70,8,0,2048,1,0
570683,0.0157618213660245,0.0211636923269476,571,20,88.4,0.678190805,0.03125,31,37,64,90.19,74,9,0,2048,2,0
713038,0.0183150183150183,0.0183469995466113,546,21,83.5,0.373971178,0.174153645833333,29,57,1070,114.85,44,11,0,6144,0,0
442740,0.0202312138728324,0.0181712668395566,692,27,91.7,0.494816793,0.1328125,42,46,816,78.67,68,9,0,6144,1,0
155935,0.0214132762312634,0.0140626437810021,467,26,72.0,0.316290503,0.0,23,57,0,84.64,67,7,0,2048,0,0
286919,0.0187617260787993,0.0112107313940187,533,21,68.6,0.5766812729999999,0.199951171875,29,31,819,96.51,79,11,0,4096,0,0
940319,0.0146341463414634,0.0123786529874701,615,28,102.9,0.699715291,0.099609375,36,20,612,71.22,80,4,0,6144,1,0
480592,0.0296296296296296,0.0152707164167216,405,13,59.9,0.740149873,0.28955078125,23,43,593,101.95,82,7,0,2048,2,0
89931,0.0143737166324435,0.0246543977803991,487,24,95.7,0.280732339,0.1728515625,25,60,708,152.84,72,9,0,4096,1,0
660142,0.0150659133709981,0.0047851092402416895,531,33,43.0,0.736806298,0.4404296875,29,34,902,129.55,68,12,0,2048,1,0
681833,0.0231788079470199,0.00930578110581502,604,23,84.4,0.753356481,0.04248046875,31,44,261,128.36,70,8,0,6144,0,0
985187,0.0124223602484472,0.018863780983065,644,16,57.6,0.769295185,0.13134765625,33,50,538,55.53,61,11,0,4096,0,0
302410,0.0204841713221601,0.0172705092034607,537,33,75.7,0.698716806,0.71875,31,46,1472,140.01,43,8,0,2048,0,0
191060,0.0154320987654321,0.0101384421359635,648,25,74.9,0.6257288289999999,0.355224609375,34,39,1455,139.21,49,6,0,4096,1,0
468266,0.028125,0.00873315612128086,320,33,79.3,0.5587315279999999,0.29052734375,16,63,595,56.4,32,14,0,2048,1,0
603908,0.0199275362318841,0.0101350139477773,552,20,83.4,0.504101766,0.151611328125,27,53,621,84.65,73,12,0,4096,0,0
893999,0.0186335403726708,0.0169247019115556,483,31,81.7,0.592689247,0.28759765625,30,47,589,90.06,72,8,0,2048,3,0
678459,0.0239808153477218,0.0212397556430521,417,33,70.3,0.5587315279999999,0.19775390625,24,53,810,75.96,63,12,0,4096,0,0
807608,0.020746887966805,0.0112016799106493,482,37,58.8,0.694879192,0.14599609375,28,54,598,112.73,81,6,0,4096,1,0
586776,0.0481481481481481,0.0187894335628726,270,14,9.1,0.755697721,0.2666015625,13,45,546,124.22,63,8,0,2048,3,0
614785,0.0176565008025682,0.023574274325469,623,21,99.8,0.477337418,0.033203125,32,42,204,122.76,81,11,0,6144,3,0
650048,0.0125523012552301,0.0099849612845436,478,30,39.4,0.505495235,0.32340494791666696,124,75,1987,99.78,104,11,0,6144,1,0
378142,0.0229166666666667,0.0211107313940187,480,10,101.2,0.535241194,0.240478515625,33,62,985,89.0,56,7,0,4096,1,0
341746,0.0155038759689922,0.0168904750343253,516,41,61.0,0.83990507,0.69775390625,28,43,1429,144.16,56,11,0,2048,0,0
314312,0.0169491525423729,0.0138453737346514,590,32,62.1,0.7603546409999999,0.0,41,62,0,96.73,61,12,0,6144,1,0
817633,0.0215264187866928,0.019701749100309,511,13,92.5,0.592689247,0.298828125,34,50,612,101.18,61,10,0,2048,2,0
659792,0.0188235294117647,0.0265117246213666,425,28,90.8,0.446264904,0.00390625,22,52,16,115.07,68,9,0,4096,3,0
92999,0.0166666666666667,0.0205356902316918,540,26,82.0,0.449970743,0.5390625,29,38,1104,139.3,56,8,0,2048,0,0
779961,0.015025041736227,0.010279528484876,599,22,83.8,0.7603546409999999,0.18212890625,32,51,746,128.28,74,6,0,4096,0,0
977420,0.032258064516129,0.0129250051687281,341,13,46.4,0.480935685,0.0354817708333333,17,44,218,118.18,76,10,0,6144,1,0
651766,0.0271398747390397,0.0137823988048497,479,33,48.0,0.7140736990000001,0.212158203125,25,43,869,54.52,92,14,0,4096,1,0
64479,0.0193050193050193,0.012995236825,518,26,28.0,0.504101766,0.2158203125,29,44,442,154.78,88,6,0,2048,1,0
76609,0.0134228187919463,0.0224592496248349,596,44,63.1,0.57554101,0.78955078125,33,48,1617,107.77,73,8,0,2048,1,0
64727,0.00967741935483871,0.0160593525505453,620,38,32.2,0.477337418,0.12353515625,33,37,253,129.29,73,10,0,2048,2,0
618339,0.0128205128205128,0.0102158713886715,546,23,95.3,0.586984301,0.220703125,33,25,452,120.27,49,10,0,2048,0,0
521450,0.0125786163522013,0.0154841039973041,477,14,68.5,0.669523864,0.2421875,25,32,992,107.17,89,10,0,4096,0,0
138896,0.0176565008025682,0.0186023375725346,623,39,92.0,0.596008496,0.404541015625,33,25,1657,78.75,82,10,0,4096,1,0
373690,0.0182815356489945,0.0179441839289525,547,31,63.8,0.494816793,0.2158203125,31,37,884,171.69,81,6,0,4096,1,0
764159,0.0186915887850467,0.00914662233771784,535,22,123.7,0.596008496,0.09033203125,31,24,555,98.47,74,8,0,6144,3,0
901021,0.0191570881226054,0.0191221027378584,522,31,47.1,0.526147204,0.276611328125,31,34,1133,138.56,99,11,0,4096,2,0
103536,0.0187074829931973,0.0224703058558624,588,27,74.7,0.465253994,0.123046875,29,65,504,60.68,75,10,0,4096,2,0
690389,0.0161812297734628,0.0186713056841681,618,29,69.6,0.6793432159999999,0.50732421875,32,49,1039,181.68,73,9,0,2048,3,0
353313,0.0286458333333333,0.007808491608148321,384,25,102.4,0.662148594,0.23876953125,20,40,489,94.46,71,12,0,2048,0,0
736330,0.0309859154929577,0.011122560752408002,355,18,88.9,0.596008496,0.196044921875,20,35,803,155.93,76,8,0,4096,2,0
570419,0.0152671755725191,0.0114198667695707,655,24,63.9,0.716983294,0.30810546875,33,38,631,17.62,32,8,0,2048,2,0
432326,0.037037037037037,0.0205017756034994,351,28,94.0,0.465253994,0.32763671875,26,42,671,139.71,73,10,0,2048,2,1
321036,0.0123239436619718,0.0142847174957353,568,28,86.4,0.494816793,0.28369140625,31,50,1162,76.49,48,9,0,4096,2,0
46170,0.00981996726677578,0.0187961530187006,611,15,86.0,0.457870484,0.201985677083333,32,37,1241,86.19,31,8,0,6144,2,0
985181,0.0192307692307692,0.0215816814022782,520,24,92.4,0.782987398,0.248372395833333,29,39,1526,105.93,70,7,0,6144,1,0
700169,0.0198198198198198,0.0108473832033357,555,39,70.2,0.596008496,0.30810546875,32,49,631,141.98,88,10,0,2048,4,0
556432,0.0169753086419753,0.0116749671772013,648,32,54.4,0.280732339,0.0,40,48,0,135.96,60,12,0,4096,1,0
910481,0.0166112956810631,0.0136264184540796,602,26,64.8,0.493775228,0.44580078125,30,32,913,111.95,78,9,0,2048,1,0
639194,0.018018018018018004,0.0118319597917688,444,28,73.3,0.600171687,0.213053385416667,27,37,1309,108.82,88,9,0,6144,3,0
332865,0.0165745856353591,0.0296362301296487,543,28,67.0,0.206129064,0.36669921875,27,48,751,76.85,85,10,0,2048,2,0
349680,0.0272108843537415,0.0117537300735115,441,26,47.7,0.67244134,0.60400390625,23,39,1237,155.03,75,9,0,2048,2,0
741534,0.0176565008025682,0.0195772503417648,623,18,86.0,0.206129064,0.121256510416667,51,42,745,80.84,82,9,0,6144,0,0
242731,0.0211538461538462,0.0251968195500005,520,5,97.9,0.504723331,0.294189453125,29,57,1205,185.11,103,7,0,4096,2,0
580278,0.0205949656750572,0.0181832286724828,437,26,60.8,0.73313783,0.2080078125,23,59,1278,113.79,31,12,0,6144,2,0
127602,0.0315126050420168,0.0231367782409537,476,39,87.4,0.798810583,0.0,25,29,0,101.73,96,10,0,4096,0,1
786045,0.0431372549019608,0.0173778791101182,255,25,67.3,0.630777366,0.07861328125,15,47,483,101.2,52,11,0,6144,0,1
896725,0.0215982721382289,0.015996294820229,463,16,64.5,0.5766812729999999,0.0,25,42,0,81.1,59,10,0,4096,1,0
567071,0.0353697749196141,0.0201432286290638,311,8,76.6,0.457870484,0.02978515625,17,42,122,123.34,60,9,0,4096,2,0
375871,0.0136986301369863,0.00926156478551027,657,24,61.8,0.596008496,0.37451171875,35,42,767,120.84,77,10,0,2048,1,0
915907,0.0168855534709193,0.0215226839986085,533,17,85.9,0.592689247,0.1005859375,27,39,206,82.01,53,9,0,2048,0,0
824102,0.0181818181818182,0.00926779154177918,605,26,51.9,0.42586013,0.226806640625,32,46,929,136.68,66,10,0,4096,1,0
116939,0.0311526479750779,0.0269135890924635,321,31,93.2,0.6499631539999999,0.32275390625,19,41,1322,158.05,80,10,0,4096,1,1
504381,0.0197368421052632,0.0151117381580461,456,18,94.9,0.5766812729999999,0.009521484375,23,59,39,132.28,65,6,0,4096,2,0
568465,0.0236686390532544,0.0130414609747338,507,25,110.2,0.469283276,0.2880859375,28,47,590,74.74,73,11,0,2048,0,0
805411,0.0235042735042735,0.0178103785412774,468,35,47.1,0.699822899,0.156901041666667,24,30,964,99.66,57,13,0,6144,1,0
413157,0.0155555555555556,0.00979962978188428,450,38,66.6,0.739349272,0.052978515625,35,53,217,131.25,72,8,0,4096,1,0
698688,0.0176991150442478,0.0224175520064586,452,18,88.1,0.57554101,0.0517578125,25,27,318,91.76,80,12,0,6144,2,0
458354,0.0308788598574822,0.0260426436978601,421,27,96.9,0.630777366,0.63623046875,26,33,1303,116.49,73,9,0,2048,1,1
265696,0.030241935483871,0.0207334752171064,496,22,104.0,0.5766812729999999,0.118815104166667,28,48,730,163.19,85,9,0,6144,1,0
444943,0.0249433106575964,0.0148352277070706,441,30,71.9,0.480935685,0.154134114583333,27,48,947,113.31,69,11,0,6144,3,0
623703,0.0249307479224377,0.00821284506846487,361,17,68.9,0.7251544259999999,0.2734375,18,57,1680,74.35,98,11,0,6144,1,0
326862,0.0255102040816327,0.018967168982138,392,19,49.6,0.280732339,0.125,20,55,768,136.65,37,8,0,6144,1,0
510425,0.0272952853598015,0.0126117246213666,403,35,52.9,0.692288578,0.13330078125,21,40,546,71.31,79,10,0,4096,0,0
623444,0.0225872689938398,0.0212308394931018,487,21,84.0,0.624139796,0.10205078125,25,48,209,148.37,60,12,0,2048,1,0
866245,0.015625,0.0143376488837768,512,14,42.6,0.631074633,0.03271484375,28,49,134,81.99,72,11,0,4096,1,0
649818,0.0130353817504655,0.0141893456066438,537,33,82.9,0.6762420640000001,0.34716796875,30,50,711,182.24,107,9,0,2048,2,0
137611,0.0189393939393939,0.0250955331981444,528,30,59.4,0.494816793,0.4150390625,28,45,850,136.98,52,11,0,2048,1,0
200287,0.0263157894736842,0.00982944837845811,418,26,37.4,0.692426419,0.1484375,23,41,608,150.48,92,11,0,4096,2,0
10360,0.0243445692883895,0.0163378968845011,534,40,53.8,0.649688725,0.5849609375,29,39,1198,104.12,44,11,0,2048,2,0
594769,0.0132939438700148,0.0237679719986143,677,27,71.7,0.72642769,0.374267578125,36,40,1533,130.97,41,11,0,4096,3,0
742944,0.0228310502283105,0.0163061337802129,438,26,97.7,0.494816793,0.0569661458333333,24,48,350,133.01,69,7,0,6144,0,0
959133,0.0236559139784946,0.0239606134399157,465,31,81.7,0.7603546409999999,0.0,24,33,0,124.91,50,6,0,6144,1,1
353963,0.0212765957446809,0.0133068325290198,282,17,31.8,0.649688725,0.34912109375,15,37,715,111.67,45,10,0,2048,0,0
599236,0.0225563909774436,0.0147726559400229,399,13,84.4,0.126119755,0.08740234375,22,34,179,49.53,93,10,0,2048,1,0
218419,0.0154440154440154,0.0224997169798794,777,15,75.4,0.57554101,0.74853515625,45,41,1533,108.3,42,5,0,2048,1,0
317386,0.0136518771331058,0.0163645032704325,586,17,50.5,0.605437584,0.0,31,40,0,118.33,78,11,0,4096,4,0
276692,0.0145454545454545,0.0181665076935694,550,18,57.1,0.126119755,0.215576171875,30,33,883,120.78,78,9,0,4096,0,0
107781,0.0149812734082397,0.0201602023704037,534,22,80.4,0.714351016,0.21923828125,26,51,898,98.39,87,8,0,4096,1,0
85257,0.0184563758389262,0.00718721940130969,596,33,83.5,0.280732339,0.0,31,48,0,161.97,80,14,0,2048,1,0
864799,0.0188679245283019,0.0180609574125203,371,31,79.0,0.71239533,0.12548828125,19,38,771,61.35,58,9,0,6144,1,0
750361,0.0348837209302326,0.0160317410295043,344,42,86.1,0.206129064,0.35205078125,19,51,1442,89.44,67,13,0,4096,2,0
437402,0.0144665461121157,0.008231329334810359,553,21,75.6,0.55568636,0.427734375,30,32,876,96.32,76,10,0,2048,1,0
564896,0.0121951219512195,0.0174007981154977,492,3,81.6,0.5766812729999999,0.19189453125,26,45,1179,93.7,71,11,0,6144,1,0
82736,0.0147679324894515,0.0189930993715355,474,12,57.9,0.439681931,0.32666015625,23,48,1338,108.1,69,13,0,4096,1,0
644631,0.0108864696734059,0.0180032432994754,643,19,30.9,0.180675803,0.171875,32,42,704,113.69,38,11,0,4096,1,0
225900,0.023936170212766,0.0165640455480304,376,36,88.2,0.7988804740000001,0.008544921875,31,36,35,155.33,66,11,0,4096,1,0
150155,0.01953125,0.0178594300873101,512,31,62.8,0.206129064,0.455810546875,34,41,1867,109.27,66,8,0,4096,0,0
611441,0.0187110187110187,0.0246679719986143,481,23,83.4,0.303557093,0.1875,25,31,384,118.87,62,9,0,2048,0,0
731700,0.0275229357798165,0.0139272825685801,327,21,92.9,0.72866274,0.27294921875,17,52,1118,102.2,94,13,0,4096,1,0
566341,0.0141093474426808,0.0196167468198939,567,37,74.5,0.682172714,0.133626302083333,40,47,821,140.86,38,9,0,6144,1,0
823716,0.0168855534709193,0.0127306272983024,533,24,66.7,0.5847465070000001,0.22607421875,28,39,463,122.61,64,9,0,2048,3,0
470038,0.0056980056980057,0.00859108354815186,702,20,107.7,0.590359394,0.159342447916667,40,38,979,119.68,61,8,0,6144,0,0
131447,0.0181818181818182,0.0292334205140702,495,23,70.8,0.713182599,0.03515625,42,36,72,64.97,81,10,0,2048,0,0
361076,0.0169204737732657,0.0161623783708772,591,31,80.3,0.6499631539999999,0.0,29,52,0,85.88,51,10,0,4096,2,0
370563,0.026634382566586,0.0154270933145418,413,14,95.3,0.688403005,0.71240234375,26,43,1459,117.06,56,14,0,2048,0,0
36797,0.02734375,0.0116873414986904,512,28,98.1,0.694879192,0.56640625,27,41,1160,88.79,70,12,0,2048,2,0
620176,0.0203735144312394,0.0185709597321784,589,26,64.1,0.7603546409999999,0.3447265625,39,38,2118,125.97,71,11,0,6144,1,0
132010,0.0240700218818381,0.0178049775348418,457,34,69.2,0.755697721,0.16357421875,26,51,335,139.87,59,10,0,2048,2,0
429684,0.0194174757281553,0.0201621420033337,515,27,73.4,0.6409399370000001,0.375,26,64,768,107.34,106,9,0,2048,0,0
791031,0.0261780104712042,0.008566413264873,382,43,85.0,0.467185722,0.427734375,19,43,1752,105.01,65,9,0,4096,2,0
898215,0.015600624024961,0.0102290367507459,641,30,103.9,0.376320628,0.61279296875,32,59,1255,158.95,89,8,0,2048,1,0
601627,0.0335917312661499,0.0200404097896375,387,35,90.8,0.6793432159999999,0.305419921875,21,36,1251,107.14,73,10,0,4096,3,1
676757,0.0146412884333821,0.0256234188215461,683,36,46.4,0.376320628,0.44873046875,45,49,919,94.33,64,10,0,2048,0,0
469862,0.0131578947368421,0.0165236536400298,532,20,50.8,0.303557093,0.23291015625,28,36,1431,129.85,70,11,0,6144,2,0
259075,0.0145833333333333,0.0171667302705914,480,25,58.0,0.7140736990000001,0.12158203125,29,49,498,97.94,49,10,0,4096,1,0
428320,0.0298507462686567,0.0210073544060855,402,28,45.4,0.42586013,0.10302734375,22,53,422,89.27,75,9,0,4096,1,0
492575,0.0271398747390397,0.009019511556202559,479,26,44.9,0.57554101,0.18994140625,25,33,389,71.98,48,9,0,2048,0,0
926672,0.0171102661596958,0.0185744929692787,526,41,107.5,0.677932753,0.336181640625,26,42,1377,78.3,57,9,0,4096,0,0
141677,0.0201612903225806,0.0216471431033508,496,24,76.4,0.504723331,0.25667317708333304,27,42,1577,79.44,55,10,0,6144,2,0
630063,0.020501138952164,0.00664967579640465,439,14,62.9,0.6762420640000001,0.64111328125,30,19,1313,98.62,69,8,0,2048,1,0
245830,0.0201207243460765,0.00945761455831431,497,31,94.5,0.662148594,0.243001302083333,39,30,1493,144.23,99,6,0,6144,0,0
154864,0.0201793721973094,0.0220799061959019,446,31,67.8,0.42586013,0.0,25,61,0,107.71,38,9,0,2048,0,0
462548,0.0302197802197802,0.0178110083329002,364,38,83.6,0.5244084920000001,0.1923828125,20,41,1182,104.5,69,8,0,6144,0,0
186023,0.0181488203266788,0.0128123219415752,551,24,67.8,0.67826329,0.2451171875,28,40,1004,73.41,64,10,0,4096,1,0
997698,0.0180360721442886,0.0131342225357158,499,22,69.8,0.280732339,0.27978515625,29,35,1146,104.65,58,9,0,4096,0,0
222915,0.0183908045977011,0.0158874492525649,435,14,83.4,0.494816793,0.04052734375,24,57,249,155.18,107,8,0,6144,2,0
90533,0.0285714285714286,0.0151472425496133,385,19,64.9,0.449970743,0.1240234375,21,30,508,96.15,60,10,0,4096,1,0
952156,0.0145867098865478,0.0218799747251269,617,23,75.8,0.457870484,0.408447265625,43,58,1673,157.77,60,12,0,4096,1,0
109543,0.0125786163522013,0.0195878024210479,477,31,68.7,0.683470195,0.267578125,26,41,548,119.22,73,4,0,2048,2,0
900931,0.0282051282051282,0.0138716335316908,390,21,83.7,0.563376754,0.28776041666666696,23,38,1768,132.36,77,10,0,6144,0,0
487752,0.0134907251264755,0.0116667558002889,593,35,91.0,0.73313783,0.0,32,43,0,99.69,64,10,0,2048,1,0
550815,0.0152284263959391,0.0197941821704219,591,8,60.6,0.518515331,0.353759765625,31,55,1449,137.01,76,9,0,4096,0,0
297187,0.0212355212355212,0.0207106576742021,518,26,51.3,0.82300172,0.14453125,30,28,296,123.02,67,12,0,2048,0,0
146598,0.00476947535771065,0.00494409783390896,629,24,102.8,0.549088394,0.260498046875,39,39,1067,78.73,48,11,0,4096,0,0
